35.618790	32.978740	-3.670210	9.965870	0.115540	0.244460	0	GNSS	kn01_kn02_kn03_kn04_kn05_kn06_kn07_kn08_kn09_kn10	hamiel21(hamiel21)
35.645950	32.984550	-3.516430	10.606090	0.115230	0.191150	0	GNSS	kn11_kn12	hamiel21(hamiel21)
42.457430	37.527910	-7.472670	15.412750	0.577460	0.649270	0	GNSS	srnk	ergintav23(ergintav23)_kurt22(kurt22)
30.134030	40.689720	-15.710000	-1.599190	0.848430	0.501140	0	GNSS	smas	ergintav23(ergintav23)_kurt22(kurt22)_ozarpaci21(ozarpaci21)
29.928930	40.424730	-20.716170	-3.225750	1.626590	0.514100	0	GNSS	iuck	ergintav23(ergintav23)_kurt22(kurt22)
41.792620	38.753200	-5.642270	12.393970	0.379800	0.361970	0	GNSS	koku_krkt	ergintav23(ergintav23)_kurt22(kurt22)
41.056810	38.958800	-5.991880	12.994200	0.831720	0.280910	0	GNSS	solh	ergintav23(ergintav23)_kurt22(kurt22)
37.220010	38.178980	-14.706980	9.504470	0.218890	0.198000	0	GNSS	elbi	ergintav23(ergintav23)_kurt22(kurt22)
30.680330	40.538340	-19.593870	-2.263970	1.199240	0.574380	0	GNSS	aguz	ergintav23(ergintav23)_kurt22(kurt22)
28.881840	40.480570	-19.858730	-2.770410	0.164920	0.282300	0	GNSS	fist_fstk	ergintav23(ergintav23)_kurt22(kurt22)
44.096110	40.178000	1.957480	6.943030	0.243120	0.353730	0	GNSS	met0_met4_mmor_mmr0	kadirov14(kadirov14)_khorrami19(Reilinger_JGR_2006)_kreemer14(Karakhanyan_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)_palano18(Nocquet2012)
40.052200	38.962560	-16.262690	9.193290	0.333170	2.066140	0	GNSS	kako	ergintav23(ergintav23)_kurt22(kurt22)
36.995920	37.521610	-10.368640	10.055310	0.254980	0.374580	0	GNSS	kmar_kmas_mars_mrst	ergintav23(ergintav23)_kurt22(kurt22)_ozkan23(ozkan23)_palano13(ArRajehietal2010)
36.643230	37.087570	-9.104340	9.916790	0.376500	0.398440	0	GNSS	fevz	ergintav23(ergintav23)_kurt22(kurt22)_ozkan23(ozkan23)_palano13(ArRajehietal2010)
