35.629700	32.981190	-3.553700	10.206850	0.118140	0.227450	0	GNSS	kn03_kn04_kn05_kn06_kn07_kn08_kn09_kn10_kn11_kn12	hamiel21(hamiel21)
42.457430	37.527910	-7.409570	15.411610	0.575540	0.651850	0	GNSS	srnk	ergintav23(ergintav23)_kurt22(kurt22)
29.928930	40.424730	-20.646160	-3.186070	1.613910	0.518250	0	GNSS	iuck	ergintav23(ergintav23)_kurt22(kurt22)
35.608050	32.974250	-3.682410	9.494480	0.102600	0.298350	0	GNSS	kn01_kn02	hamiel21(hamiel21)
41.792860	38.753280	-5.579320	12.391160	0.377800	0.363530	0	GNSS	koku_krkt	ergintav23(ergintav23)_kurt22(kurt22)
41.056810	38.958800	-5.923210	12.996470	0.826690	0.284950	0	GNSS	solh	ergintav23(ergintav23)_kurt22(kurt22)
44.096110	40.178000	2.042350	6.856470	0.242070	0.355700	0	GNSS	met0_met4_mmor_mmr0	kadirov14(kadirov14)_khorrami19(Reilinger_JGR_2006)_kreemer14(Karakhanyan_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)_palano18(Nocquet2012)
40.052200	38.962560	-16.194030	9.198670	0.335180	2.059650	0	GNSS	kako	ergintav23(ergintav23)_kurt22(kurt22)
37.220010	38.178980	-14.641120	9.519150	0.213870	0.193580	0	GNSS	elbi	ergintav23(ergintav23)_kurt22(kurt22)
27.392810	40.810740	-3.160480	-5.417230	0.390510	0.385140	0	GNSS	yeko_yenb	ergintav23(ergintav23)_kurt22(kurt22)
29.798220	40.719930	-10.296550	-1.392310	1.159950	0.939100	0	GNSS	glc2_kr03_kr04_kr05_kr06_kr07_kr08	kurt22(kurt22)_ozarpaci21(ozarpaci21)
38.215000	38.456180	-13.185600	10.224540	0.818760	0.264130	0	GNSS	mlt1_mlty	aktug16(aktug16)_ergintav23(ergintav23)_kreemer14(Reilinger_GJI_2011)_kreemer14(Reilinger_JGR_2006)_palano18(Nocquet2012)
26.406400	36.585630	-15.242710	-30.666790	0.349970	0.309220	0	GNSS	astp	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Mueller_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)
26.929340	36.752070	-16.782020	-27.427210	0.284970	0.224930	0	GNSS	kosi	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Mueller_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)
43.950950	40.108220	2.310860	6.983800	0.225430	0.411900	0	GNSS	sa10_sa14	ergintav23(ergintav23)_kadirov14(kadirov14)_khorrami19(Reilinger_JGR_2006)_kreemer14(Karakhanyan_Tectonophysics_2013)
43.807250	40.097300	2.195010	6.568250	0.177020	0.397680	0	GNSS	sa20_sa24	ergintav23(ergintav23)_kadirov14(kadirov14)_khorrami19(Reilinger_JGR_2006)_kreemer14(Karakhanyan_Tectonophysics_2013)
41.454310	39.186410	-5.547740	9.883830	0.222830	0.540480	0	GNSS	vart_vrto	ergintav23(ergintav23)_kurt22(kurt22)
39.163810	39.613400	-13.916660	9.013890	0.837490	0.439230	0	GNSS	kmah	ergintav23(ergintav23)_kurt22(kurt22)
37.958500	39.454220	-16.987360	10.175360	0.464770	0.187180	0	GNSS	sinc	ergintav23(ergintav23)_kurt22(kurt22)
36.995760	37.521510	-10.228290	10.290200	0.283840	0.320710	0	GNSS	kmar_kmas_mars	ergintav23(ergintav23)_kurt22(kurt22)_ozkan23(ozkan23)
36.643230	37.087570	-8.809530	10.124580	0.402210	0.406700	0	GNSS	fevz	ergintav23(ergintav23)_kurt22(kurt22)_ozkan23(ozkan23)
36.180040	36.539910	-8.935250	9.728330	0.361010	0.412530	0	GNSS	iske	ergintav23(ergintav23)_kurt22(kurt22)_ozkan23(ozkan23)
36.137410	36.899420	-11.817430	9.231150	0.305000	0.329010	0	GNSS	dort	ergintav23(ergintav23)_kurt22(kurt22)_ozkan23(ozkan23)
31.813810	39.564140	-22.084600	-2.430870	0.443350	0.236130	0	GNSS	sivr	ergintav23(ergintav23)_kurt22(kurt22)
30.114060	38.016260	-22.967240	-6.582820	0.753170	0.555390	0	GNSS	tkin	ergintav23(ergintav23)_kurt22(kurt22)
27.217470	39.897270	-19.875340	-9.852650	0.440680	0.461700	0	GNSS	kire	ergintav23(ergintav23)_kurt22(kurt22)
31.729960	38.801240	-21.580520	-2.803340	0.118850	0.084630	0	GNSS	yuna	kurt22(kurt22)_ozdemir19(ozdemir19)
36.188840	32.101310	-2.363420	12.609380	0.546200	0.347610	0	GNSS	hugs	castroperdomo22(castroperdomo22)_hamiel21(hamiel21)_palano18(palano18)
30.638100	40.614260	-13.976920	-1.502910	0.745980	0.631300	0	GNSS	ktop	england16(england16)_ergintav23(ergintav23)_kreemer14(Aktug_JGR_2009)_kreemer14(Reilinger_JGR_2006)
43.340830	38.549320	-4.657330	13.323310	0.096140	0.140170	0	GNSS	kal2	ergintav23(ergintav23)_kurt22(kurt22)
42.910330	39.232150	-1.849740	9.443710	0.270840	0.235710	0	GNSS	pat2_ptns	ergintav23(ergintav23)_kurt22(kurt22)
42.755300	41.126010	0.207130	4.908240	0.129160	0.284750	0	GNSS	arda_ardn	ergintav23(ergintav23)_kurt22(kurt22)
42.546830	38.488050	-4.790660	15.143670	0.138920	0.176630	0	GNSS	resd	ergintav23(ergintav23)_kurt22(kurt22)
42.149420	39.714150	-1.718140	10.072630	0.210540	0.240220	0	GNSS	kryz	ergintav23(ergintav23)_kurt22(kurt22)
39.909820	38.736770	-15.678600	11.487270	0.566350	0.453900	0	GNSS	sryb	ergintav23(ergintav23)_kurt22(kurt22)
37.886110	37.541450	-7.950210	13.008160	0.448860	0.369870	0	GNSS	ckrh	ergintav23(ergintav23)_kurt22(kurt22)_ozkan23(ozkan23)
37.868730	38.050350	-13.609850	9.752060	0.271710	0.274660	0	GNSS	altp	ergintav23(ergintav23)_kurt22(kurt22)
37.112620	37.746620	-12.756630	7.929440	0.599010	0.271280	0	GNSS	abey	ergintav23(ergintav23)_kurt22(kurt22)
37.106040	36.685110	-5.521230	12.396700	0.368330	0.405420	0	GNSS	kili_kils	ergintav23(ergintav23)_kurt22(kurt22)_ozkan23(ozkan23)
36.523510	36.787960	-8.272740	10.136600	0.248400	0.288570	0	GNSS	hasa	ergintav23(ergintav23)_kurt22(kurt22)_ozkan23(ozkan23)
36.465040	36.531050	-7.556390	10.709620	0.328370	0.483360	0	GNSS	abak	ergintav23(ergintav23)_kurt22(kurt22)_ozkan23(ozkan23)
31.227440	38.163440	-21.057290	-5.269340	0.783810	0.574800	0	GNSS	srkk	ergintav23(ergintav23)_kurt22(kurt22)
31.120840	37.761550	-17.402760	-5.383070	0.191160	0.292450	0	GNSS	aksu	ergintav23(ergintav23)_kurt22(kurt22)
30.588520	36.896160	-13.997620	-5.040430	0.761920	0.538730	0	GNSS	bhtl	ergintav23(ergintav23)_kurt22(kurt22)
40.650480	37.246100	-6.501680	14.782130	0.211160	0.233140	0	GNSS	kiz2	kurt22(kurt22)
36.329840	37.572490	-12.329890	6.512090	0.439890	0.397790	0	GNSS	andr	kurt22(kurt22)_ozkan23(ozkan23)
36.244930	38.231270	-14.587290	8.309800	0.247160	0.274140	0	GNSS	pnlr	kurt22(kurt22)
36.072860	37.394310	-13.731820	7.002240	0.425670	0.466740	0	GNSS	yizk	kurt22(kurt22)_ozkan23(ozkan23)
34.552230	36.900050	-13.022310	5.225350	0.143920	0.146010	0	GNSS	merh	kurt22(kurt22)
31.493670	39.871050	-23.216530	-2.229590	0.076080	0.069240	0	GNSS	miha	kurt22(kurt22)_ozdemir19(ozdemir19)
36.104200	35.597970	-6.635150	10.805760	0.245110	0.341200	0	GNSS	doha	aktug16(aktug16)_ergintav23(ergintav23)_kreemer14(Reilinger_GJI_2011)_palano18(Arrajehietal2010)
40.596300	36.584150	-5.714550	15.909700	0.243220	0.335650	0	GNSS	hmeh	aktug16(aktug16)_ergintav23(ergintav23)_khorrami19(Reilinger_JGR_2006)_kreemer14(Reilinger_GJI_2011)_palano18(Arrajehietal2010)
25.566200	40.928020	0.584550	-3.158420	0.762060	0.639360	0	GNSS	askt	england16(england16)_ergintav23(ergintav23)_kreemer14(Floyd_JGR_2010)_kreemer14(Mueller_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)
26.085000	38.443000	-19.962640	-23.671640	0.256090	0.287500	0	GNSS	hios_xios	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Mueller_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)
26.451000	39.234000	-20.544950	-13.851170	0.512260	0.519680	0	GNSS	lesv	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Mueller_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)
26.989000	37.780000	-20.141630	-24.542740	0.394740	0.442610	0	GNSS	samo	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Mueller_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)
34.813000	39.800530	-21.063670	4.129180	0.211990	0.362150	0	GNSS	yozg	england16(england16)_ergintav23(ergintav23)_kreemer14(Aktug_JGeodyn_2012b)_kreemer14(Reilinger_GJI_2011)_palano18(Arrajehietal2010)
43.954400	40.609020	1.608540	7.131320	0.244130	0.286110	0	GNSS	arti	ergintav23(ergintav23)_kadirov14(kadirov14)_khorrami19(Reilinger_JGR_2006)_kreemer14(Reilinger_JGR_2006)_palano18(Nocquet2012)
43.169520	40.685340	1.308320	5.748590	0.138410	0.168350	0	GNSS	karh_kars	ergintav23(ergintav23)_kurt22(kurt22)
41.993990	40.550610	0.675510	3.476140	0.364840	0.445680	0	GNSS	olt1_oltu	ergintav23(ergintav23)_kurt22(kurt22)
41.512320	39.643380	-2.296620	7.298440	0.156230	0.375470	0	GNSS	tkmn	ergintav23(ergintav23)_kurt22(kurt22)
41.300420	39.973470	-0.787610	4.854090	0.633960	0.503270	0	GNSS	erzm_erzu	ergintav23(ergintav23)_kurt22(kurt22)
40.808520	40.436510	0.280350	3.373110	0.197180	0.228400	0	GNSS	ispi	ergintav23(ergintav23)_kurt22(kurt22)
38.139000	38.614990	-16.172690	10.258190	0.421450	0.456790	0	GNSS	feti	ergintav23(ergintav23)_kurt22(kurt22)
37.902320	37.236780	-7.637870	13.652560	0.181700	0.253390	0	GNSS	arga	ergintav23(ergintav23)_kurt22(kurt22)
37.757220	39.866900	-18.597680	10.262500	0.474040	0.542480	0	GNSS	tekk	ergintav23(ergintav23)_kurt22(kurt22)
37.546300	40.222530	-16.538550	8.050620	0.571060	0.849730	0	GNSS	doga_dosa	ergintav23(ergintav23)_kurt22(kurt22)
37.435830	37.517660	-8.323970	12.004640	0.175430	0.198290	0	GNSS	alar	ergintav23(ergintav23)_kurt22(kurt22)
37.095040	39.786410	-20.135700	8.718180	0.465010	0.392270	0	GNSS	siva	ergintav23(ergintav23)_kurt22(kurt22)
36.971920	37.190470	-8.470390	10.989480	0.122760	0.274710	0	GNSS	sakz	ergintav23(ergintav23)_kurt22(kurt22)
36.553840	40.237430	-19.547470	7.384280	0.360920	0.468650	0	GNSS	cord_crdk	ergintav23(ergintav23)_kurt22(kurt22)
36.131120	36.049600	-6.967890	10.233300	0.349690	0.714130	0	GNSS	senk	ergintav23(ergintav23)_kurt22(kurt22)
34.868100	40.457730	-18.645150	4.575530	0.534500	0.385400	0	GNSS	kdkr_kkir	ergintav23(ergintav23)_kurt22(kurt22)
34.803220	39.106050	-17.840820	5.633280	1.075660	0.376590	0	GNSS	abdi	ergintav23(ergintav23)_kurt22(kurt22)
33.191230	37.377670	-14.748990	1.429260	0.186670	0.418690	0	GNSS	mele	ergintav23(ergintav23)_kurt22(kurt22)
32.569720	40.881210	-6.642030	-0.047250	1.427160	0.371730	0	GNSS	isme	ergintav23(ergintav23)_kurt22(kurt22)
32.159810	36.430850	-11.766150	-0.682730	0.167840	0.180860	0	GNSS	seki	ergintav23(ergintav23)_kurt22(kurt22)
30.591800	37.819790	-20.276710	-5.401440	0.765620	0.375210	0	GNSS	isrt	ergintav23(ergintav23)_kurt22(kurt22)
29.711450	38.458400	-22.405280	-7.288270	0.439420	0.500490	0	GNSS	svsl	ergintav23(ergintav23)_kurt22(kurt22)
35.987150	32.492700	-4.157790	12.872860	0.235420	0.231620	0	GNSS	just	hamiel21(hamiel21)
45.049000	39.297000	4.176860	9.923150	0.632550	0.367320	0	GNSS	jam1	kadirov14(kadirov14)_khorrami19(Raeesi_2017)_kreemer14(Djamour_EPSL_2011)_kreemer14(Reilinger_GJI_2011)_palano18(Djamouretal2011)
44.428000	38.489000	-0.817520	12.779440	0.800380	0.510620	0	GNSS	ghot	kadirov14(kadirov14)_khorrami19(Reilinger_JGR_2006)_kreemer14(Djamour_EPSL_2011)_kreemer14(Reilinger_GJI_2011)_palano18(Djamouretal2011)
44.810000	40.159800	1.782350	8.352950	0.268590	0.228460	0	GNSS	geg0_geg4	kadirov14(kadirov14)_khorrami19(Reilinger_JGR_2006)_kreemer14(Karakhanyan_Tectonophysics_2013)
44.287000	40.381000	1.916990	7.201820	0.210910	0.307270	0	GNSS	bur0_bur4	kadirov14(kadirov14)_khorrami19(Reilinger_JGR_2006)_kreemer14(Karakhanyan_Tectonophysics_2013)
44.276000	40.736000	1.343460	7.165490	0.207310	0.442450	0	GNSS	cho0_cho4	kadirov14(kadirov14)_khorrami19(Reilinger_JGR_2006)_kreemer14(Karakhanyan_Tectonophysics_2013)
31.017000	40.572000	-14.996320	-2.751920	0.712100	1.092070	0	GNSS	0021_0022_0023_0024_0025	kreemer14(Ayhan_BSSA_2002)
32.657700	40.873200	-10.291560	-0.643340	2.244660	0.563720	0	GNSS	isp1_isp2_isp3_isp4_isp6	kreemer14(Ozener_JGeodyn_2012a)
40.574910	38.757630	-7.515930	13.182180	0.192210	0.215160	0	GNSS	genc	kurt22(kurt22)
37.574220	36.901250	-7.437330	12.355840	0.359110	0.365800	0	GNSS	gaz1	kurt22(kurt22)_ozkan23(ozkan23)
35.795440	36.807710	-12.468330	8.557630	0.594380	0.609900	0	GNSS	yumu	kurt22(kurt22)_ozkan23(ozkan23)
35.075890	37.220830	-13.803680	7.327840	0.393830	0.370010	0	GNSS	krhy	kurt22(kurt22)_ozkan23(ozkan23)
35.018220	36.823990	-16.022490	5.723980	0.193760	0.207780	0	GNSS	slch	kurt22(kurt22)
29.535230	37.185320	-17.301470	-11.394020	0.176280	0.178810	0	GNSS	ysfc	kurt22(kurt22)
29.422690	40.821300	-3.168050	-1.423360	0.201460	0.224680	0	GNSS	gat1	kurt22(kurt22)
28.992900	38.506390	-22.951000	-8.245910	0.104110	0.063940	0	GNSS	esme	kurt22(kurt22)_ozdemir19(ozdemir19)
28.485380	38.318850	-22.746950	-12.958130	0.166990	0.179190	0	GNSS	kzlc	kurt22(kurt22)
28.009750	38.961520	-23.209350	-9.156430	0.116760	0.118430	0	GNSS	akhi	kurt22(kurt22)_ozdemir19(ozdemir19)
27.959890	37.629140	-21.034180	-20.125750	0.110260	0.074630	0	GNSS	cinc	kurt22(kurt22)_ozdemir19(ozdemir19)
27.629410	40.245320	-20.020280	-6.402390	0.142330	0.153590	0	GNSS	ukir	kurt22(kurt22)
27.308010	38.711030	-23.155880	-15.050030	0.127830	0.129500	0	GNSS	bayo	kurt22(kurt22)
26.189480	39.614130	-19.692650	-11.282510	0.134820	0.146700	0	GNSS	bder	kurt22(kurt22)
29.511470	40.077300	-22.641890	-2.041530	0.574660	0.660990	0	GNSS	ingl_ngl2	kurt22(kurt22)_ozarpaci21(ozarpaci21)
36.091200	35.247270	-5.257780	10.935080	0.221480	0.335770	0	GNSS	bath	aktug16(aktug16)_ergintav23(ergintav23)_kreemer14(Reilinger_GJI_2011)_palano18(Arrajehietal2010)
36.203960	35.090010	-5.025470	11.729050	0.252420	0.277020	0	GNSS	bnab_bnba	aktug16(aktug16)_ergintav23(ergintav23)_kreemer14(Reilinger_GJI_2011)_palano18(Arrajehietal2010)
36.269500	35.214520	-5.206930	11.181740	0.327490	0.252740	0	GNSS	daly	aktug16(aktug16)_ergintav23(ergintav23)_kreemer14(Reilinger_GJI_2011)_palano18(Arrajehietal2010)
36.418700	35.118370	-4.988610	11.474900	0.274740	0.268340	0	GNSS	ders	aktug16(aktug16)_ergintav23(ergintav23)_kreemer14(Reilinger_GJI_2011)_palano18(Arrajehietal2010)
36.680700	36.663530	-7.019570	11.593700	0.350430	0.233280	0	GNSS	rajo	aktug16(aktug16)_ergintav23(ergintav23)_kreemer14(Reilinger_GJI_2011)_palano18(Arrajehietal2010)
35.768800	35.659380	-6.416470	10.707820	0.215900	0.316580	0	GNSS	rshm	aktug16(aktug16)_ergintav23(ergintav23)_kreemer14(Reilinger_GJI_2011)_palano18(Arrajehietal2010)
27.214000	40.171000	-20.680830	-9.805040	0.348380	0.356040	0	GNSS	arak	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Reilinger_JGR_2006)
26.910000	40.029000	-20.402540	-9.410890	0.352320	0.357650	0	GNSS	bah1	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Reilinger_JGR_2006)
28.923000	39.930000	-24.141680	-1.241960	0.371790	0.363100	0	GNSS	gire	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Reilinger_JGR_2006)
28.779000	40.167000	-21.120350	-3.251210	0.352090	0.356530	0	GNSS	haga	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Reilinger_JGR_2006)
29.513800	40.163840	-22.159770	-0.866330	0.402710	0.418350	0	GNSS	hmza	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Reilinger_JGR_2006)
26.216000	39.726000	-21.798490	-10.390400	0.357390	0.376350	0	GNSS	krke	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Reilinger_JGR_2006)
25.126000	39.851000	-15.594160	-13.337690	0.253510	0.262230	0	GNSS	limn	england16(england16)_kreemer14(Floyd_JGR_2010)_kreemer14(Mueller_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)
24.543000	38.887000	-13.068290	-24.819210	0.363250	0.318760	0	GNSS	nskr	england16(england16)_kreemer14(Floyd_JGR_2010)_kreemer14(Mueller_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)
28.000000	38.248000	-21.290810	-13.370260	0.353820	0.343160	0	GNSS	odme	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Reilinger_JGR_2006)
24.694000	35.404000	-17.214090	-27.346770	0.272670	0.624250	0	GNSS	roml_roum	england16(england16)_kreemer14(Floyd_JGR_2010)_kreemer14(Mueller_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)
27.486000	37.818000	-20.328550	-19.752810	0.345140	0.345610	0	GNSS	soke	england16(england16)_kreemer14(Aktug_JGR_2009)_kreemer14(Floyd_JGR_2010)_kreemer14(Reilinger_JGR_2006)
24.627000	40.593000	-1.327980	-3.747240	0.565060	0.266990	0	GNSS	thas	england16(england16)_kreemer14(Floyd_JGR_2010)_kreemer14(Mueller_Tectonophysics_2013)_kreemer14(Reilinger_JGR_2006)
37.864300	38.783200	-16.917590	10.477700	0.349350	0.387510	0	GNSS	gzlt	england16(england16)_ergintav23(ergintav23)_kreemer14(Reilinger_GJI_2011)_palano18(Nocquet2012)
38.524400	38.290330	-17.348370	12.067910	0.607600	0.384070	0	GNSS	yayg	england16(england16)_ergintav23(ergintav23)_kreemer14(Reilinger_GJI_2011)_palano18(Nocquet2012)
41.338710	41.370560	-0.411930	2.290060	0.272640	0.469240	0	GNSS	hopa	ergintav23(ergintav23)_kurt22(kurt22)
39.701700	40.973620	0.203100	1.971760	0.303020	0.333710	0	GNSS	akto	ergintav23(ergintav23)_kurt22(kurt22)
39.482230	39.792810	-8.698510	2.032510	0.712800	0.837490	0	GNSS	er98	ergintav23(ergintav23)_kurt22(kurt22)
39.420340	40.150720	-2.468310	2.922910	0.192540	0.329670	0	GNSS	klkt	ergintav23(ergintav23)_kurt22(kurt22)
39.417010	36.971240	-8.978010	14.223940	1.116750	0.383510	0	GNSS	ayzc	ergintav23(ergintav23)_kurt22(kurt22)
38.682630	38.092440	-10.342210	12.633890	0.494150	0.428960	0	GNSS	tepe	ergintav23(ergintav23)_kurt22(kurt22)
38.515140	39.614300	-16.797440	9.696890	0.231300	0.218310	0	GNSS	ilic	ergintav23(ergintav23)_kurt22(kurt22)
37.869500	40.313340	-6.893500	4.908020	0.446780	0.593680	0	GNSS	ikyk	ergintav23(ergintav23)_kurt22(kurt22)
37.603510	40.778220	-2.465820	2.062040	0.340400	0.349670	0	GNSS	gure_gurg	ergintav23(ergintav23)_kurt22(kurt22)
37.053640	40.863140	-1.849130	1.723170	0.421680	1.132900	0	GNSS	akks	ergintav23(ergintav23)_kurt22(kurt22)
36.931130	37.580760	-11.232760	9.240140	0.128400	0.116260	0	GNSS	mara_mras	ergintav23(ergintav23)_kurt22(kurt22)_ozdemir19(ozdemir19)
35.921900	33.739830	-5.994220	11.560450	0.548880	0.409340	0	GNSS	anjr	ergintav23(ergintav23)_kreemer14(Altarazi_G3_2011)_kreemer14(Gomez_GJI_2007)_palano18(AlTarazietal2010)
